$$HAR,0:5:44,0,0,0,0,0,9999,98137,2527,49541,0,0
$$HAR,0:5:47,0,0,0,0,0,9999,98129,2528,49508,0,0
$$HAR,0:5:50,0,0,0,0,0,9999,98119,2529,49470,0,0
$$HAR,0:5:53,0,0,0,0,0,9999,98115,2530,49447,0,0
$$HAR,0:5:56,0,0,0,0,0,9999,98110,2531,49429,0,0
$$HAR,0:5:59,0,0,0,0,0,9999,98110,2533,49413,0,0
$$HAR,0:6:2,0,0,0,0,0,9999,98108,2534,49391,0,0
$$HAR,0:6:5,0,0,0,0,0,9999,98106,2535,49379,0,0
$$HAR,0:6:8,0,0,0,0,0,9999,98106,2536,49371,0,0
$$HAR,0:6:11,0,0,0,0,0,9999,98104,2537,49357,0,0
$$HAR,0:6:14,0,0,0,0,0,9999,98106,2538,49365,0,0
$$HAR,0:6:17,0,0,0,0,0,9999,98102,2539,49365,0,0
$$HAR,0:6:20,0,0,0,0,0,9999,98104,2540,49349,0,0
$$HAR,0:6:23,0,0,0,0,0,9999,98102,2541,49310,0,0
$$HAR,0:6:26,0,0,0,0,0,9999,98102,2542,49255,0,0
$$HAR,0:6:29,0,0,0,0,0,9999,98102,2543,49209,0,0
$$HAR,0:6:32,0,0,0,0,0,9999,98102,2544,49146,0,0
$$HAR,0:6:35,0,0,0,0,0,9999,98100,2545,49078,0,0
$$HAR,0:6:38,0,0,0,0,0,9999,98102,2546,49047,0,0
$$HAR,0:6:41,0,0,0,0,0,9999,98100,2547,49019,0,0
$$HAR,0:6:44,0,0,0,0,0,9999,98104,2548,48970,0,0
$$HAR,0:6:47,0,0,0,0,0,9999,98102,2549,48916,0,0
$$HAR,0:6:50,0,0,0,0,0,9999,98102,2550,48884,0,0
$$HAR,0:6:53,0,0,0,0,0,9999,98102,2552,48849,0,1
$$HAR,0:6:56,0,0,0,0,0,9999,98102,2553,48829,0,0
$$HAR,0:6:59,0,0,0,0,0,9999,98100,2554,48827,0,0
$$HAR,0:7:2,0,0,0,0,0,9999,98102,2555,48817,0,0
$$HAR,0:7:5,0,0,0,0,0,9999,98102,2556,48783,0,0
$$HAR,0:7:8,0,0,0,0,0,9999,98100,2557,48746,0,0
$$HAR,0:7:11,0,0,0,0,0,9999,98102,2558,48742,0,0
$$HAR,0:7:14,0,0,0,0,0,9999,98100,2559,48718,0,0
$$HAR,0:7:17,0,0,0,0,0,9999,98102,2560,48690,0,0
$$HAR,0:7:20,0,0,0,0,0,9999,98102,2562,48660,0,0
$$HAR,12:6:25,0,0,0,0,0,9999,98104,2563,48642,0,0
$$HAR,12:6:28,0,0,0,0,0,9999,98106,2564,48604,0,0
$$HAR,12:6:31,0,0,0,0,0,9999,98104,2565,48596,0,0
$$HAR,12:6:34,0,0,0,0,0,9999,98106,2566,48602,0,0
$$HAR,12:6:37,0,0,0,0,0,9999,98104,2568,48636,0,0
$$HAR,12:6:40,0,0,0,0,0,9999,98106,2569,48677,0,0
$$HAR,12:6:43,0,0,0,0,0,9999,98106,2570,48693,0,0
$$HAR,12:6:43,0,0,0,0,0,9999,98106,2571,48673,0,0
$$HAR,12:6:49,420555560,-936671390,4991487,0,0,9999,98108,2572,48641,0,0
$$HAR,12:6:52,420564397,-936675307,5096994,0,0,9999,98106,2573,48608,0,0
$$HAR,12:6:55,420582631,-936683407,5315118,0,0,9999,98106,2574,48580,0,0
$$HAR,12:6:58,420592554,-936688142,5430342,0,0,9999,98106,2575,48560,0,0
$$HAR,12:7:1,420603512,-936692883,5556389,0,0,9999,98108,2576,48556,0,0
$$HAR,12:7:4,420622225,-936701654,5781574,0,0,9999,98106,2577,48574,0,0
$$HAR,12:7:7,420638864,-936709159,5978358,0,0,9999,98108,2578,48591,0,0
$$HAR,12:7:10,420271754,-936537629,238310,34077736,4816,7867,98108,2579,48647,3,0
$$HAR,12:7:13,420272080,-936537690,239509,34200652,422,7778,98111,2580,48704,3,0
$$HAR,12:7:16,420272610,-936537936,242533,34716504,2166,7691,98111,2581,48741,3,0
$$HAR,12:7:19,420272910,-936538019,245715,34716504,376,7605,98111,2582,48791,3,0
$$HAR,12:7:22,420267880,-936535742,159723,33133706,3323,8563,98110,2583,48826,3,0
$$HAR,12:7:25,420273998,-936538646,277413,33133706,950,7437,98111,2584,48838,3,0
$$HAR,12:7:28,420275960,-936540043,307644,33133706,641,7355,98111,2585,48854,3,0
$$HAR,12:7:31,420274613,-936539329,266212,1163790,1093,402,98110,2586,48846,3,0
